fish_table_id,anem_table_id,"fish_spp","size","fin_id","sample_id","color",cap_id,"recap","tag_id","notes","collector","correction","corr_date","corr_editor","corr_message"
10342,8299,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9312,9096,"APCL","2.9",NULL,NULL,"YR",NULL,"N",NULL,"this fish wouldn't leave the processing area, put on anem 2487","MRS",NULL,NULL,NULL,NULL
6192,6574,"APCL","8","369281","APCL15_369281","O",NULL,NULL,"985153000369281",NULL,"MRS",NULL,NULL,NULL,NULL
10343,8301,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7215,7029,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10344,8302,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6194,6574,"APCL","4","77","APCL15_077","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10347,8305,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5168,2964,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8295,7990,"APCL","6.4","755","APCL16_755","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10348,8306,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7218,7031,"APCL","2.5",NULL,NULL,"B",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10350,8309,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6196,6574,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10351,8310,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,"larger fish fin clipped","KAC",NULL,NULL,NULL,NULL
5170,4747,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
8299,7993,"APFR","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
7219,7031,"APCL","3.5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10352,8311,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6198,6575,"APCL","9.1","356353","APCL15_356353","O",NULL,NULL,"985153000356353",NULL,"MRS",NULL,NULL,NULL,NULL
10355,8315,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5172,5677,"APCL","7",NULL,NULL,"O",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
8303,7995,"APCL","2",NULL,NULL,"W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
7221,7032,"APCL","10.7","129","APCL16_129","YP",NULL,"N","985153000402481",NULL,"MRS",NULL,NULL,NULL,NULL
10356,8316,"APCL","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7733,7415,"APCL","4.1","377","APCL16_377","YR",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5684,6206,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
9327,9081,"APCL","8.5",NULL,NULL,"YP",NULL,"Y","985153000405091",NULL,"MRS",NULL,NULL,NULL,NULL
7222,7032,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10358,8318,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6200,6575,"APCL","6.3","372316","APCL15_372316","YR",NULL,NULL,"985153000372316",NULL,"MRS",NULL,NULL,NULL,NULL
10359,8319,"APOC","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
8307,7996,"APCL","12.5","762","APCL16_762","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
7223,7032,"APCL","2.5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10360,8320,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6202,6575,"APCL","7.8","373186","APCL15_373186","YP",NULL,NULL,"985153000373186",NULL,"MRS",NULL,NULL,NULL,NULL
10363,8325,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5176,3908,"APCL","8",NULL,NULL,"YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8311,7998,"APCL","9.6","764","APCL16_764","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10364,8326,"APCL","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7226,7035,"APCL","1.5",NULL,NULL,"YR",NULL,NULL,NULL,"There is another anemone in a different spot with a 419 tag","MRS",NULL,NULL,NULL,NULL
10366,8329,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9336,9072,"APCL","3.2",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
6204,6576,"APCL","9.9","355693","APCL15_355693","O",NULL,NULL,"985153000355693",NULL,"MRS",NULL,NULL,NULL,NULL
10367,8330,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5178,3387,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8315,7999,"APCL","11.6","769","APCL16_769","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
7227,7035,"APCL","4","133","APCL16_133","YR",NULL,"N",NULL,"There is another anemone in a different spot with a 419 tag","MRS",NULL,NULL,NULL,NULL
10368,8331,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7230,7037,"APCL","7",NULL,NULL,"YP",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10374,8339,"APCL","9",NULL,NULL,NULL,NULL,NULL,NULL,"10 was clipped, caught 9","KAC",NULL,NULL,NULL,NULL
6208,6577,"APCL","10","368338","APCL15_368338","YP",NULL,NULL,"985153000368338",NULL,"MRS",NULL,NULL,NULL,NULL
10375,8343,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,"why is one clipped?","KAC",NULL,NULL,NULL,NULL
7231,7038,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10376,8346,"APFR","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
10379,8354,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5184,3006,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8327,8006,"APCL","6.8","775","APCL16_775","Y",NULL,"N","986112100172294",NULL,"MRS",NULL,NULL,NULL,NULL
10380,8356,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5696,6251,"APCL","8.2","371463","APCL15_371463","O",NULL,NULL,"985153000371463","371025 kept falling out of the hole, popped out the mouth or gills when injected, no tag in this fish","MRS",NULL,NULL,NULL,NULL
9351,9057,"APCL","9.2",NULL,NULL,"O",NULL,"N",NULL,"ESCAPED BEFOR CLIP AND TAG","MRS",NULL,NULL,NULL,NULL
10382,8360,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9352,9056,"APCL","2.4",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
6212,6577,"APCL"," 6.7"," 354944","APCL15_354944","YR",NULL,NULL," 985153000354944",NULL,"MRS",NULL,NULL,NULL,NULL
10383,8362,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
8331,8009,"APCL","9",NULL,NULL,"YP",NULL,"Y","985153000375914","375914 IS A RECAP FROM 2015, NOT 2016","MRS",NULL,NULL,NULL,NULL
7235,7039,"APCL","2.5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10384,8366,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6214,6577,"APCL","7.0"," 372788","APCL15_372788","O",NULL,NULL," 985153000372788",NULL,"MRS",NULL,NULL,NULL,NULL
10387,8370,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,"1 APPE, 3cm","KAC",NULL,NULL,NULL,NULL
5188,3376,"APFR","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8335,8016,"APCL","9.7","778","APCL16_778","O",NULL,"N","986112100164658",NULL,"MRS",NULL,NULL,NULL,NULL
7237,7040,"APCL","8.1","135","APCL16_135","W",NULL,"N","985153000352985",NULL,"MRS",NULL,NULL,NULL,NULL
10388,8371,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7749,7451,"APCL","7.6","390","APCL16_390","O",NULL,"N","985153000355326",NULL,"MRS",NULL,NULL,NULL,NULL
5700,6251,"APCL","3",NULL,NULL,"YR",NULL,NULL,NULL,"371025 kept falling out of the hole, popped out the mouth or gills when injected, no tag in this fish","MRS",NULL,NULL,NULL,NULL
9359,9049,"APCL","2.4",NULL,NULL,"YR",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
7238,7040,"APCL","11",NULL,NULL,"O",NULL,"Y","985153000402189",NULL,"MRS",NULL,NULL,NULL,NULL
10390,8376,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9360,9048,"APCL","3",NULL,NULL,"YR",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
6216,6577,"APCL","5.5"," 82","APCL15_082","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10391,8381,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
8339,8019,"APOC","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
7239,7042,"APCL","9.7","136","APCL16_136","O",NULL,"N","985153000400619",NULL,"MRS",NULL,NULL,NULL,NULL
10392,8382,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9364,9044,"APCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"escaped before could be measured, scanned, clipped","MRS",NULL,NULL,NULL,NULL
6218,6577,"APCL","4.1"," 84","APCL15_084","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10395,8390,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5192,3367,"APPE","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8343,8021,"APCL","9.4","781","APCL16_781","O",NULL,"N","986112100172156",NULL,"MRS",NULL,NULL,NULL,NULL
10396,8391,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7242,7044,"APCL","2",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10398,8394,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6220,6577,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10399,8395,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5194,3172,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8347,8023,"APCL","6.6","783","APCL16_783","YP",NULL,"N","986112100164376",NULL,"MRS",NULL,NULL,NULL,NULL
7243,7045,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10400,8400,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5196,3361,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8351,8028,"APCL","8.2","785","APCL16_785","YP",NULL,"N","986112100163663",NULL,"MRS",NULL,NULL,NULL,NULL
2595,2169,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
7245,7046,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10404,8406,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,"1 APPE, 3cm","KAC",NULL,NULL,NULL,NULL
7246,7047,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10406,8409,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,"This anem tag was added on this dive but not recorded by the anem surveyor, fish collector recorded anem closest to fish basket.","MRS",NULL,NULL,NULL,NULL
9376,9032,"APCL","9",NULL,NULL,"O",NULL,"Y","985153000373270",NULL,"MRS",NULL,NULL,NULL,NULL
6224,6580,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,"couldn't catch the fish","MRS",NULL,NULL,NULL,NULL
10407,8410,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7247,7048,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10408,8411,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9380,9028,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,"Fish basket was next to this anem id, but anem was not recorded by KAC","MRS",NULL,NULL,NULL,NULL
6226,6582,"APCL","8.1","373086","APCL15_373086","YP",NULL,NULL,"985153000373086",NULL,"MRS",NULL,NULL,NULL,NULL
10411,8419,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5200,5567,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
8359,8033,"APCL","10","790","APCL16_790","YP",NULL,"N","986112100175398","790 ALREADY CUT","MRS",NULL,NULL,NULL,NULL
10412,8420,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5712,6256,"APCL","3",NULL,NULL,"Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9383,9021,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7250,7050,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10414,8424,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9384,9020,"APFR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6228,6583,"APCL","4.4","89","APCL15_089","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10415,8425,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5202,3352,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8363,8036,"APCL","9",NULL,NULL,"O",NULL,"Y","985153000401024",NULL,"MRS","Y","2018-01-10","MRS","Changed size from NULL to 9 based on data sheet"
7251,7050,"APFR","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10416,8427,"APCL","11",NULL,NULL,NULL,NULL,NULL,NULL,"no eggs","KAC",NULL,NULL,NULL,NULL
9388,9015,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6230,6584,"APCL","5.6","90","APCL15_090","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10419,8430,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5204,4037,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
8367,8039,"APCL","9.4","795","APCL16_795","O",NULL,"N","986112100168775",NULL,"MRS",NULL,NULL,NULL,NULL
7253,7052,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10420,8431,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,"wiley","KAC",NULL,NULL,NULL,NULL
7765,7491,"APCL","8.5","404","APCL16_404","O",NULL,"N","985153000353898",NULL,"MRS",NULL,NULL,NULL,NULL
5716,6257,"APCL","7.9","370851","APCL15_370851","O",NULL,NULL,"985153000370851",NULL,"MRS",NULL,NULL,NULL,NULL
9391,9007,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7254,7053,"APCL","5.4","139","APCL16_139","W",NULL,"N",NULL,"PIT scanner stopped working, Michelle took reader back to boat to change batteries","MRS",NULL,NULL,NULL,NULL
10422,8437,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9392,9006,"APFR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6232,6585,"APCL","8.3","356339","APCL15_356339","Y",60,NULL,"985153000356339",NULL,"MRS",NULL,NULL,NULL,NULL
10423,8438,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
8371,8050,"APCL","8.4","799","APCL16_799","O",NULL,"N","986112100173013",NULL,"MRS",NULL,NULL,NULL,NULL
7255,7054,"APCL","7","140","APCL16_140","O",NULL,"N","985153000405499",NULL,"MRS",NULL,NULL,NULL,NULL
10424,8439,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9396,9000,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6234,6585,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10427,8442,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5208,3342,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,"APPE SWAM TO BOTH ANEMS","JAH",NULL,NULL,NULL,NULL
8375,8070,"APCL","8.4","803","APCL16_803","O",NULL,"N",NULL,"Fish 803 was injected with a pit tag and it can be seen below the skin but the scanner says no tag detected, even after several scans.","MRS",NULL,NULL,NULL,NULL
10428,8445,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,"no eggs","KAC",NULL,NULL,NULL,NULL
5720,6258,"APCL","3.5",NULL,NULL,"Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9399,8994,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7258,7060,"APCL","6.3","141","APCL16_141","YR",NULL,"N","985153000404499",NULL,"MRS",NULL,NULL,NULL,NULL
10430,8447,"APCL","11",NULL,NULL,NULL,NULL,NULL,NULL,"1 APPE","KAC",NULL,NULL,NULL,NULL
9400,8993,"APFR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6236,6586,"APFR","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10431,8448,"APCL"," 11",NULL,NULL,NULL,NULL,NULL,NULL,"1 APPE 4 CM","KAC",NULL,NULL,NULL,NULL
5210,3341,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,"EGGS ON SIDE WALL","MRS",NULL,NULL,NULL,NULL
8379,8080,"APCL","9.2","807","APCL16_807","O",NULL,"N","986112100170625","All of these fish look like they were already cut","MRS",NULL,NULL,NULL,NULL
7259,7060,"APCL","3.8","142","APCL16_142","YR",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10432,8449,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7773,7531,"APCL","8.7","410","APCL16_410","O",NULL,"N","985153000365013",NULL,"MRS",NULL,NULL,NULL,NULL
5724,6259,"APCL","9.3","406794","APCL15_406794","O",NULL,NULL,"985153000406794",NULL,"MRS",NULL,NULL,NULL,NULL
9407,8970,"APCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"DID NOT RECORD SIZE OR NUMBER OF FISH","KAC",NULL,NULL,NULL,NULL
7262,7061,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10438,8457,"APFR"," 13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9408,8968,"APCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"DID NOT RECORD SIZE OR NUMBER OF FISH","KAC",NULL,NULL,NULL,NULL
6240,6588,"APCL","4.5","91","APCL15_091","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10439,8458,"APPE"," 5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7263,7061,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10440,8463,"APFR"," 8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6242,6589,"APCL","8.9","355398","APCL15_355398","YR",59,NULL,"985153000355398",NULL,"MRS",NULL,NULL,NULL,NULL
10443,8466,"APSE"," 5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5216,3931,"APCL","11",NULL,NULL,"YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
8391,8092,"APCL","9",NULL,NULL,"O",NULL,"Y","985153000401709",NULL,"MRS",NULL,NULL,NULL,NULL
10444,8467,"APFR"," 4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5728,6260,"APCL","8.3","374441","APCL15_374441","O",135,NULL,"985153000374441",NULL,"MRS",NULL,NULL,NULL,NULL
9415,8941,"APCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7266,7062,"APCL","10.3","147","APCL16_147","YP",NULL,"N","985153000404104",NULL,"MRS",NULL,NULL,NULL,NULL
10446,8470,"APCL"," 9",NULL,NULL,NULL,NULL,NULL,NULL,"2 APPE 3CM","KAC",NULL,NULL,NULL,NULL
9416,8940,"APCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6244,6590,"APCL","4.1","94","APCL15_094","WR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10447,8471,"APCL"," 2",NULL,NULL,NULL,NULL,NULL,NULL,"This anem tag was added on this dive but not recorded by the anem surveyor, fish collector recorded anem closest to fish basket.","MRS",NULL,NULL,NULL,NULL
5218,4840,"APOC","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
8395,8094,"APCL","10",NULL,NULL,"YP",NULL,"Y","985153000403050","fish 814 looks cut","MRS",NULL,NULL,NULL,NULL
7267,7062,"APCL","4","148","APCL16_148","YR",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10448,8472,"APFR"," 12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9420,8930,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6246,6591,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10451,8475,"APCL"," 11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5220,4979,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
8399,8096,"APCL","8",NULL,NULL,"O",NULL,"Y","985153000400484",NULL,"MRS",NULL,NULL,NULL,NULL
7269,7062,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10452,8476,"APCL"," 4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7781,7532,"APCL","5.1","417","APCL16_417","YR",NULL,"N","985153000372637",NULL,"MRS",NULL,NULL,NULL,NULL
5732,6264,"APPE","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9423,8926,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
7270,7063,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10454,8478,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
9424,8921,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6248,6592,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10455,8479,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
8403,8098,"APCL","8.5",NULL,NULL,"YP",NULL,"Y","985153000401758",NULL,"MRS",NULL,NULL,NULL,NULL
7271,7063,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10456,8480,"APFR","8",NULL,NULL,NULL,NULL,NULL,NULL,"unsure of old tag id","KAC",NULL,NULL,NULL,NULL
9428,8915,"APCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
6250,6594,"APFR","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
10459,8485,"APFR","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
5224,4429,"APPE","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
8407,6806,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
